,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project
10/10/90 19:05,0,0,0,0,20.45398965,20.48524133,18.21036333,18.18873344,2.099165933,2.110793311,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 19:10,0,0,0,0,20.39217956,20.35759129,18.30947485,18.21395573,2.087496173,2.094323438,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 19:15,0,0,0,0,20.25057139,20.24038795,18.06485727,18.00515911,2.112751144,2.104213976,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 19:20,0,0,0,0,20.17429304,20.121565,18.01414036,18.02479313,2.0967459,2.096712769,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 19:25,0,0,0,0,20.05578878,20.00911588,17.83108496,17.82576723,2.091040147,2.095437452,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 19:30,0,0,0,0,19.900293,19.96307539,17.69092012,17.87358855,2.08944342,2.104767086,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 19:35,0,0,0,0,19.90329647,19.82138992,17.76329674,17.46169356,2.096352223,2.110225906,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 19:40,0,0,0,0,19.81260091,19.72528222,17.52753269,17.5877944,2.116658386,2.092373021,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 19:45,0,0,0,0,19.61857847,19.64560372,17.4894824,17.48610077,2.089230252,2.104610438,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 19:50,0,0,0,0,19.52948158,19.50770643,17.38517598,17.3156368,2.101093683,2.101982809,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 19:55,0,0,0,0,19.49764279,19.42906139,17.33078473,17.433363,2.096123724,2.099230613,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:00,0,0,0,0,19.39732465,19.38223855,17.21381032,17.170147,2.007076421,2.01779544,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:05,0,0,0,0,19.35592208,19.35428755,17.27643286,16.85236286,1.846761639,1.846393614,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:10,0,0,0,0,19.34062662,19.2677859,17.2208869,17.2142782,1.665480372,1.665691559,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:15,0,0,0,0,19.2775,19.22046296,17.03161745,17.0382311,1.492496572,1.486825233,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:20,0,0,0,0,19.18027964,19.19193358,16.93072309,17.08270382,1.319128523,1.327037674,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:25,0,0,0,0,19.15719933,19.17284013,16.79395648,16.942115,1.13990332,1.141500438,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:30,0,0,0,0,19.17518393,19.12595764,16.83365251,16.90973379,0.969475779,0.95444541,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:35,0,0,0,0,19.09030414,19.11822917,16.86900079,16.79445853,0.784864885,0.790178788,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:40,0,0,0,0,19.05043546,19.06324777,16.85458586,16.75599151,0.608079366,0.625894389,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:45,0,0,0,0,19.00511652,18.98939937,16.80642995,16.61219429,0.437215844,0.450852279,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:50,0,0,0,0,18.91269014,18.98235915,16.87427594,16.96218915,0.25822239,0.258856665,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 20:55,0,0,0,0,18.92451365,18.93323889,16.69739924,16.62366844,0.081018928,0.105237577,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:00,0,0,0,0,18.86634274,18.83169931,16.71312888,16.60771458,-0.002967545,0.014120136,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:05,0,0,0,0,18.77682055,18.77741881,16.63903591,16.51993314,0.005958779,-0.006374379,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:10,0,0,0,0,18.70083785,18.63191422,16.31795743,16.39837244,0.004798707,-0.011062812,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:15,0,0,0,0,18.57789664,18.59867368,16.40800047,16.35307163,-0.002589072,0.001422467,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:20,0,0,0,0,18.51174537,18.56027769,16.25122913,16.35176653,0.001952068,0.002606827,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:25,0,0,0,0,18.38239664,18.3510077,16.38354224,16.06129114,-0.003330199,-0.000809101,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:30,0,0,0,0,18.2824915,18.30202883,16.15052066,16.00759099,0.006126693,0.000907133,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:35,0,0,0,0,18.22425256,18.24125449,15.8263556,16.02864088,0.008702074,-0.007430889,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:40,0,0,0,0,18.10656259,18.15076366,16.01449403,15.87051732,0.007995122,0.000235377,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:45,0,0,0,0,18.00220902,18.00162515,16.00192097,15.87728073,-0.000240526,-0.019488603,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:50,0,0,0,0,17.94699926,17.91984457,15.84410379,15.69099188,0.008887667,-0.003197069,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 21:55,0,0,0,0,17.8377862,17.8485258,15.50445538,15.70066035,-0.00039355,-0.002340936,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:00,0,0,0,0,17.75222327,17.74454245,15.63462038,15.33017477,0.059690191,0.044703073,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:05,0,0,0,0,17.54688767,17.61901734,15.36991784,15.52899925,0.183985829,0.19015804,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:10,0,0,0,0,17.42435257,17.45978333,15.12582348,15.31197988,0.303308937,0.308200754,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:15,0,0,0,0,17.32935785,17.29997746,15.15524615,14.96685342,0.430117002,0.448658407,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:20,0,0,0,0,17.12649774,17.22868412,15.00304989,15.14499396,0.565725521,0.54956653,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:25,0,0,0,0,17.02499094,16.98959631,15.0656404,14.64608731,0.686976706,0.665958218,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:30,0,0,0,0,16.88481614,16.84972248,14.69660067,14.67958526,0.802635984,0.810345837,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:35,0,0,0,0,16.73333897,16.7240304,14.58277943,14.56822977,0.942402721,0.938086926,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:40,0,0,0,0,16.67296794,16.58656058,14.27881202,14.53267608,1.059837415,1.047907425,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:45,0,0,0,0,16.44945559,16.45421347,14.34103824,14.32031292,1.193710163,1.181937834,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:50,0,0,0,0,16.36951638,16.34209974,13.97395873,14.30689222,1.307857407,1.296407148,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 22:55,0,0,0,0,16.12891733,16.191438,13.75258388,14.04274553,1.436924774,1.438256229,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:00,0,0,0,0,16.19254828,16.14654668,13.78329382,13.84869832,1.506733928,1.501500013,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:05,0,0,0,0,16.19241998,16.20166988,14.07758272,14.02945747,1.5072029,1.502507415,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:10,0,0,0,0,16.22831021,16.17762201,13.85952679,13.764279,1.516132353,1.504536115,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:15,0,0,0,0,16.2673346,16.25675008,14.1385084,14.08595185,1.50700207,1.497431237,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:20,0,0,0,0,16.32410127,16.30037342,14.3973597,13.95751409,1.496686174,1.509527138,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:25,0,0,0,0,16.32761812,16.35229781,14.26998267,14.26388075,1.498067984,1.497518434,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:30,0,0,0,0,16.40230153,16.4047357,13.94134601,14.16216815,1.496838573,1.505847933,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:35,0,0,0,0,16.49977079,16.49823016,14.36133059,14.36010607,1.491361173,1.491976282,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:40,0,0,0,0,16.55051081,16.51762343,14.14558618,14.31575163,1.491416897,1.510788676,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:45,0,0,0,0,16.55039985,16.56775762,14.23537678,14.41606496,1.495966895,1.497656451,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:50,0,0,0,0,16.62517786,16.62177222,14.28539191,14.23571685,1.502905266,1.515346809,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/10/90 23:55,0,0,0,0,16.63191979,16.69478258,14.65313753,14.50918736,1.502660887,1.504925064,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:00,0,0,0,0,16.66698891,16.74350424,14.56428122,14.60493488,1.433426722,1.45161228,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:05,0,0,0,0,16.72298041,16.70062165,14.5610564,14.50018351,1.327207539,1.314031117,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:10,0,0,0,0,16.65109764,16.70169009,14.52789836,14.32828377,1.184410821,1.188522814,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:15,0,0,0,0,16.72540305,16.73171615,14.4354268,14.55807433,1.055020291,1.053392391,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:20,0,0,0,0,16.66341006,16.67822716,14.46289408,14.38848892,0.938018399,0.946297376,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:25,0,0,0,0,16.71304399,16.65102777,14.43815049,14.35240741,0.811827589,0.813273531,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:30,0,0,0,0,16.7046585,16.66241313,14.31347533,14.35337725,0.686791104,0.690767237,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:35,0,0,0,0,16.67285372,16.68565717,14.39247715,14.70360881,0.559441646,0.552054771,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:40,0,0,0,0,16.68814873,16.69744411,14.46670355,14.25031388,0.441140671,0.437717272,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:45,0,0,0,0,16.71167207,16.68923798,14.49902115,14.50765924,0.322316383,0.310052322,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:50,0,0,0,0,16.67769595,16.69182496,14.62109534,14.50066566,0.20182696,0.184541976,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 0:55,0,0,0,0,16.69232268,16.71159497,14.5372676,14.47756178,0.067377448,0.074893529,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:00,0,0,0,0,16.64381681,16.70907377,14.34760745,14.57096954,-0.001302728,-0.006548019,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:05,0,0,0,0,16.56503136,16.56739044,14.36751182,14.3462577,0.007620881,-0.00084934,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:10,0,0,0,0,16.48128211,16.49873546,14.37947761,14.18160383,-0.003589014,0.008916831,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:15,0,0,0,0,16.42531055,16.39417755,14.03292365,14.28670913,-0.010865503,-0.007141709,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:20,0,0,0,0,16.29132042,16.29336602,14.08184421,14.10467289,-0.001900102,0.003995415,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:25,0,0,0,0,16.15339174,16.14400072,14.11731518,14.11596743,-0.005599709,-0.008979906,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:30,0,0,0,0,16.11068063,16.1328427,13.90647541,13.85566069,0.000196391,0.003548374,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:35,0,0,0,0,16.02278216,15.99877635,13.76569118,13.85000658,-0.002750927,0.002678082,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:40,0,0,0,0,15.9170875,15.91386402,13.6998035,13.56450446,-0.002736577,-0.00365534,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:45,0,0,0,0,15.83053525,15.8151,13.60864059,13.31208503,0.011676614,0.008132774,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:50,0,0,0,0,15.74753993,15.73598512,13.40779503,13.42207199,0.005657228,-0.001457511,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 1:55,0,0,0,0,15.60318505,15.66348001,13.52040083,13.4655205,0.022314372,0.000599643,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:00,0,0,0,0,15.5550392,15.59694936,13.38507513,13.57755101,0.004319816,-0.001383423,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:05,0,0,0,0,15.50882813,15.52622391,13.49063665,13.34757268,0.004735892,-0.001005464,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:10,0,0,0,0,15.44045282,15.46274255,13.34390409,13.19369307,-0.003116829,0.002027261,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:15,0,0,0,0,15.4516463,15.36862762,13.31536525,13.36573076,-0.020054062,0.016444762,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:20,0,0,0,0,15.40024164,15.36980527,13.23913494,13.06232954,0.008624463,-0.007329482,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:25,0,0,0,0,15.3060759,15.34464778,12.96513892,12.98267321,-0.010668897,0.008383178,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:30,0,0,0,0,15.25701661,15.31719395,13.18021766,13.26402506,0.000263773,0.000436042,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:35,0,0,0,0,15.23079865,15.22267713,13.11304429,13.03424426,0.000498799,0.018330878,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:40,0,0,0,0,15.17953315,15.19231646,13.14077946,13.21819666,0.005602379,-0.003772994,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:45,0,0,0,0,15.12583201,15.10709987,12.86535522,12.78714994,-0.012396558,0.002049865,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:50,0,0,0,0,15.05409752,15.06107603,12.96692884,12.87641433,-0.001441623,0.005181485,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 2:55,0,0,0,0,15.02737772,15.02193093,13.08347599,13.02286131,0.004323507,0.005534562,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:00,0,0,0,0,15.00795917,14.99955274,12.7861102,12.78688854,0.006360269,0.014917839,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:05,0,0,0,0,15.02006849,15.01444686,12.73114596,12.61792702,-0.000362419,0.005374932,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:10,0,0,0,0,14.9696464,15.0040911,12.74736293,12.8386985,0.002582768,-0.002268186,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:15,0,0,0,0,14.99041181,15.0291239,12.67013807,12.76136517,0.004971304,-0.00266455,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:20,0,0,0,0,14.99698894,15.02205177,12.90405421,12.89526235,0.002710939,0.014020273,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:25,0,0,0,0,15.01093415,15.01588761,12.9074795,12.64433419,0.01427161,-0.012224894,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:30,0,0,0,0,15.02985558,15.02136223,12.85691604,12.96459422,-0.004977078,0.000254264,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:35,0,0,0,0,14.95626539,14.93732871,12.92419889,12.57005734,-0.002264737,-0.014298039,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:40,0,0,0,0,15.03272573,14.92653737,12.69555164,12.6524466,0.005591845,-0.005403937,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:45,0,0,0,0,15.02217403,15.01000256,12.55820642,12.73265676,-0.010053916,0.003565562,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:50,0,0,0,0,15.00206413,15.0061168,12.78646106,12.90092194,-0.008855499,0.002932257,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 3:55,0,0,0,0,15.00664875,14.97240644,12.857847,12.75509876,-0.007504719,0.003453628,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:00,0,0,0,0,14.95836808,15.02695022,12.85450495,12.76499122,0.024317427,-0.002058927,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:05,0,0,0,0,14.93110252,14.94175592,12.84191877,12.79147958,0.000858802,-0.002045943,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:10,0,0,0,0,14.91581107,14.89741783,12.87301011,12.68698919,-0.003340862,5.55E-05,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:15,0,0,0,0,14.79095003,14.81227638,12.6937784,12.6799796,0.003062529,-0.001823896,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:20,0,0,0,0,14.7702548,14.74447923,12.54106409,12.61416328,0.007482569,-0.0086755,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:25,0,0,0,0,14.71948189,14.7336867,12.64422758,12.5635175,-0.006197271,0.001036695,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:30,0,0,0,0,14.68351427,14.71999491,12.21980073,12.43077526,0.010161838,-0.002079659,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:35,0,0,0,0,14.61871311,14.6219656,12.46466388,12.34299929,-0.00092937,0.007448337,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:40,0,0,0,0,14.59923705,14.54926666,12.22419451,12.34436836,-0.01374102,-0.004025873,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:45,0,0,0,0,14.50042039,14.52819573,12.21771595,12.37729233,0.011299885,-0.003309403,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:50,0,0,0,0,14.46035916,14.47537854,12.21202655,12.36082732,0.002476107,0.017689107,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 4:55,0,0,0,0,14.41735665,14.38480675,12.17264475,12.19874693,-0.000500311,0.009978818,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 5:00,0,0,0,0,14.42513614,14.48289056,12.28131343,12.23324399,-0.014476534,0.013191651,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 5:05,0,0,0,0,14.61313154,14.61542738,12.43973127,12.57591109,-0.011849129,0.004136081,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 5:10,0,0,0,0,14.74298302,14.7676461,12.45723874,12.57825232,0.005045166,3.30E-05,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 5:15,0,0,0,0,14.87824993,14.90259293,12.553593,12.81919286,-0.00542791,0.001572426,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 5:20,0,0,0,0,15.03471952,15.07169945,12.93180195,12.71754525,0.004373229,-0.008683803,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 5:25,0,0,0,0,15.17073489,15.19099093,13.10121606,12.9200046,0.001970911,0.001403587,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 5:30,0,0,0,0,15.30246907,15.35634651,12.99404063,12.99364325,-0.011559595,-0.01281896,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 5:35,0,0,0,0,15.4398501,15.45709598,13.39627966,13.36094578,-0.003460659,-0.016396134,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 5:40,0,0,0,0,15.59644517,15.57533698,13.31523096,13.3695481,-0.001128684,0.004294445,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 5:45,0,0,0,0,15.75748073,15.72965402,13.36848959,13.41137621,0.006344194,0.010843619,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/11/90 5:50,0,0,0,0,15.88228773,15.85874019,13.63303883,13.62752742,0.000225274,0.001237877,-8868,-150,-150,-150,-150,-150,-150,-150,-150
